id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126776928524832768,Fri May 10 09:12:08 +0000 2019,Terri_1987a,i see that idiot still does not ask billy boy how much his climate policy will cost what we do know is that it is not going to come cheaply 'this is one bill australia can not afford,I see that idiot @CUhlmann still doesn't ask Billy boy @billshortenmp how much his climate policy will cost? What we do know is that it isn't going to come cheaply. 'This is one Bill Australia can't afford'.,13,4,1669,-0.0666666666666667,0.5666666666666667,,
1126776707099193345,Fri May 10 09:11:16 +0000 2019,techreview,by india could overtake the us as the world second largest emitter undermining efforts to curb global warming unless richer nations step up,"By 2040 India could overtake the US as the world’s second largest emitter, undermining efforts to curb global warming—unless richer nations step up. https://t.co/cGQ6r1xMmI",12,8,956243,0.0,0.0,,"Cambridge, MA"
1126776656750768128,Fri May 10 09:11:04 +0000 2019,unakavanagh,considering fg are not prepared to take climate action seriously but love a bit of self congratulation they are definitely not getting my vote,Considering FG aren’t prepared to take climate action seriously but love a bit of self congratulation they’re definitely not getting my vote 🙃 https://t.co/c9wEE1smlT,11,1,11129,0.06666666666666668,0.4666666666666667,,Ón Ríocht
1126776555579924481,Fri May 10 09:10:40 +0000 2019,RichardbrutonTD,speaking to about the unanimous passing by the il of a motion endorsing the climate action committee report and declaring a climate and biodiversity emergency,Speaking to @TodaySOR about the unanimous passing by the Dàil of a motion endorsing the Climate Action Committee report and declaring a climate and biodiversity emergency,16,4,24034,0.1,0.1,,Dublin Bay North
1126776415905411072,Fri May 10 09:10:06 +0000 2019,ExtinctionR,reject suicidal targets from any group speaking on behalf of the planet bryony edwards rebel for life,"""Reject suicidal targets from any group speaking on behalf of the planet"", Bryony Edwards. #RebelForLife: https://t.co/LAcU4n4Zkf 
https://t.co/exU07RHwJZ",25,11,169032,0.0,0.0,RebelForLife,Gaia
1126774456527888384,Fri May 10 09:02:19 +0000 2019,AlaMerQld,in the senate please leave greens alp and other socialists/climate alarmists off the list do not number them at all let your vote die before they get any preferences from you,"@PutLaborLast @Greens @billshortenmp @AustralianLabor In the Senate, please leave Greens, ALP and other socialists/climate alarmists off the list - do not number them at all.

Let your vote die before they get any preferences from you.",7,3,146,-0.125,0.375,,Queensland & the world
1126773872248983552,Fri May 10 09:00:00 +0000 2019,CSIROnews,this enhanced image is from beautiful earth gallery it shows the view over a western australian estuary in as captured by the landsat8 satellite spot the rich sediment and nutrient swirls and the complex patterns of vegetation ^kc,"This enhanced image is from @NASA Beautiful Earth gallery. It shows the view over a Western Australian estuary in 2013, as captured by the Landsat-8 satellite 🛰 Spot the rich sediment and nutrient swirls, and the complex patterns of vegetation.
 
https://t.co/f60vVnzkI7 

^KC https://t.co/0yOwjxECDr",9,2,81153,0.185,0.43,,Australia
1126773572012089347,Fri May 10 08:58:48 +0000 2019,earthygirl01,i would not normally share such complete o o but it selfevidently speaks for itself as such remainer ultra howling at the moon meanwhile mr corbyn concentrates on detailed policies to improve lives policies on transport nhs skills jobs education climate,"I wouldn't normally share such complete b o l l o c k s but it self-evidently speaks for itself as such

Remainer ultra , howling at the moon

Meanwhile, Mr Corbyn concentrates on detailed policies to improve lives. Policies on transport, NHS, skills, jobs, education, climate...",5,1,8724,0.085,0.5599999999999999,,E Yorkshire #GTTO
1126773277542633473,Fri May 10 08:57:38 +0000 2019,J_amesp,our public climate data project at cynefin hedge fund has already sent weather stations across the country your support makes you part of a five year research adventure bringing climate data to a postcode level in the uk you can get involved here,"Our public climate data project at #CynefinHedgeFund has already sent weather stations across the country.

Your support makes you part of a five year research adventure bringing climate data to a postcode level in the U.K. 🌱🌳

You can get involved here:
https://t.co/8zoE5c3JtP",7,2,41852,0.0,0.06666666666666667,CynefinHedgeFund,With the creatures outside...
1126773125541031936,Fri May 10 08:57:02 +0000 2019,DailyMailUK,ireland becomes the second country in the world after britain to declare a 'climate emergency,Ireland becomes the second country in the world after Britain to declare a 'climate emergency' https://t.co/Y6tQjN3Ad6,15,13,259294,0.0,0.0,,"London, UK"
1126772033512136707,Fri May 10 08:52:41 +0000 2019,Eurisy1,how can project partners better structure their user communities partners are eloring synergies on eo data use spanning thematic areas aligned with un sd gs agriculture disastermanagement health water foodsecurity climate biodiversity renewable energy,How can @eshape_eu project partners better structure their user communities? Partners are exploring synergies on #EO #Data use spanning 7 thematic areas aligned with #UN #SDGs #agriculture #disastermanagement #health #water #foodsecurity #climate #biodiversity #RenewableEnergy https://t.co/yOA9IYQco6,5,1,1753,0.25,0.25,"EO, Data, UN, SDGs, agriculture, disastermanagement, health, water, foodsecurity, climate, biodiversity, RenewableEnergy","Paris, France"
1126771309893959681,Fri May 10 08:49:49 +0000 2019,wsstpeu,do not miss the workshop at the eu green week on 16/05 in brussels on the spot different scenarios will be presented and discussed to focus on achieving the sd gs targets for water land energy food and climate at global scale more info,"Don't miss the @SIM4NEXUS workshop at the #EUGreenWeek on 16/05 in Brussels. On the spot, different scenarios will be presented &amp; discussed to focus on achieving the #SDGs targets for #water, #land, #energy, #food &amp; #climate at global scale. 

More info ➡️ https://t.co/AeNK6vbnio https://t.co/HSQbGU92Ks",5,2,2228,0.075,0.35,"EUGreenWeek, SDGs, water, land, energy, food, climate","Brussels, Belgium"
1126771264247324672,Fri May 10 08:49:38 +0000 2019,Dept_CCAE,ireland becomes the 2nd country to declare climateemergency this is a significant statement and underlines the importance of the work already underway on the all of government climate plan,Ireland becomes the 2nd country to declare #climateemergency This is a significant statement and underlines the importance of the work already underway on the All of Government Climate Plan https://t.co/AhHXckQMrn,8,9,9259,0.1875,0.4375,climateemergency,"Dublin, Ireland"
1126770973779214337,Fri May 10 08:48:29 +0000 2019,adilray,we do not know if someone is intentionally racist unless you know them but if you have a voice you should be aware of significant moments happening around you and be mindful of what you say it is not enough to plead i did not know you should know especially in today climate,"We don’t know if someone is intentionally racist, unless you know them. But if you have a voice you should be aware of significant moments happening around you and be mindful of what you say. It’s not enough to plead “I didn’t know”. You should know, especially in today’s climate",57,6,48364,0.15625,0.65625,,UK
1126769353695739906,Fri May 10 08:42:02 +0000 2019,NWCI,this is a welcome start but must be followed up by wide ranging and concrete action ireland is second country to declare climate emergency climateemergency via,This is a welcome start but must be followed up by wide ranging and concrete action - Ireland is second country to declare climate emergency #climateemergency https://t.co/Tg3dM33HSy via @rte,11,6,29863,0.19,0.34,climateemergency,"Dublin, Ireland"
1126769296103763973,Fri May 10 08:41:49 +0000 2019,an_leavy,there is so much that is important to talk about so do not worry climate issues will persist and the us situation lots to talk about,@BethanyinCBR @simonahac There is so much that is important to talk about so don't worry. Climate issues will persist and the US situation. Lots to talk about,7,0,224,0.30000000000000004,0.6,,
1126769232371302400,Fri May 10 08:41:34 +0000 2019,aine_awwnya,a climate emergency does indeed seem to call for a nonwatered down climate emergency measures bill alright,A Climate Emergency does indeed seem to call for a *non-watered down*  Climate Emergency Measures Bill alright. https://t.co/Swr5pwDxNY,8,3,433,-0.15555555555555559,0.2888888888888889,,Dublin 
1126767937736429569,Fri May 10 08:36:25 +0000 2019,FrBower,perfect chaser logic independents day can not be a political party because we all agree on climate policy aus vote201,Perfect Chaser logic. #IndependentsDay can’t be a political party because we all agree on climate policy. #AUSVote2019 https://t.co/fedxByx4ut,17,5,26193,0.5,0.55,"IndependentsDay, AUSVote2019",Gosford
1126767890978394112,Fri May 10 08:36:14 +0000 2019,briancadam3,whoops forgot about this thread that is correct even without a climate policy pv etc is now cheaper than existing coal,"@TowballDan @chrispydog @Technorants @teeser @Kynes3 Whoops forgot about this thread. That’s correct, even without a climate policy, PV etc is now cheaper than existing coal

https://t.co/NBbkBIltLp",9,6,51,0.0,0.0,,Australia
1126767486492237824,Fri May 10 08:34:37 +0000 2019,Terri_1987a,where are his climate policy costings did you lefties in the media ask the question or do you all just nod in agreement with billy boy,@9NewsMelb @KerrieYaxley Where are his Climate policy costings??? Did you lefties in the media ask the question or do you all just nod in agreement with Billy boy?,7,3,1669,0.0,0.0,,
1126767083226710016,Fri May 10 08:33:01 +0000 2019,surfbird03,hey where are we with this climate costing business if we spend billions how much will it lower the world temperature at all chief scientist says it will not so if we do nothing the result will be the same do not vote labor and put the greens last,Hey @billshortenmp where are we with this climate costing business? If we spend billions (how much) will it lower the World’s temperature at all ? Chief Scientist says it won’t. So if we do nothing  the result will be the same? Don’t vote Labor and put the Greens last,10,4,4135,0.06666666666666667,0.13055555555555556,, Politically Correct Australia
1126766952477683713,Fri May 10 08:32:30 +0000 2019,michelledevane,ireland has become the second country in the world to declare a climate emergency the uk made the declaration earlier this monthireland declares climate emergency 'things will deteriorate rapidly unless we move very swiftly via,"Ireland has become the second country in the world to declare a climate emergency. The UK made the declaration earlier this month....Ireland declares climate emergency: 'Things will deteriorate rapidly unless we move very swiftly' via @PA 
 https://t.co/9Izmwb8j2r",6,4,1071,0.06666666666666667,0.26666666666666666,,"Dublin, Ireland"
1126766323541979136,Fri May 10 08:30:00 +0000 2019,CAFOD,a prayer for our common home join thousands of others by calling on theresa may to end the uk contribution to the climate crisis,"A prayer #ForOurCommonHome.

Join thousands of others by calling on Theresa May to end the UK's contribution to the climate crisis.",21,15,17686,-0.3,0.5,ForOurCommonHome,England & Wales
1126766181904310276,Fri May 10 08:29:26 +0000 2019,alicebell,ireland declare a climate emergancy and possibly more interestingly they are going to have a citizens assembly on biodiversity,"Ireland declare a climate emergancy - and possibly more interestingly, they are going to have a citizens assembly on biodiversity https://t.co/gKZ111wEyX",14,4,26275,0.5,0.5,,London
1126766149331329025,Fri May 10 08:29:18 +0000 2019,MillyMolly300,so we beggar ourselves and in years find ourselves hungry and poor and no difference re climate then who will be blamed,@szabosolicitors So we beggar ourselves &amp; in 20 years find ourselves hungry &amp; poor &amp; no difference re climate? Then who will be blamed?,10,1,3094,-0.4,0.6,,Australia
1126766114690625536,Fri May 10 08:29:10 +0000 2019,CharlieLuxton,parliament declaring a climate emergency meanwhile this government has removed policy mechanisms to encourage sustainable energy removed fit payments and noware increasing vat on solar panels and battery storage from to they will blame the eu but it is balls,"Parliament declaring a climate emergency. MEANWHILE this government has removed 18 policy mechanisms to encourage sustainable energy, removed FiT payments and now.....are increasing VAT on solar panels and battery storage from 5% to 20%. They'll blame the EU but it's balls!",16,5,9924,0.4,0.4,,
1126766045086142464,Fri May 10 08:28:54 +0000 2019,RHarrabin,new centre to repair climate from the biggest questions may be legal and ethical not technical one nation climate repair may be another weather disruption,"New centre to repair #climate: from @BBCPallab https://t.co/1BbtRxiANH …. The biggest questions may be legal and ethical, not technical. One nation's #climate repair may be another's weather disruption. @emilyshuckburgh @WRIClimate @Revkin @ECIU_UK @CarbonBrief @CraigBennett3",9,8,28033,0.1340909090909091,0.3386363636363636,"climate, climate",
1126765748490129409,Fri May 10 08:27:43 +0000 2019,terof,otherwise political grandstanding of the highest order galway bypass like giving an obese man a larger belt poor vision and not compatible with having any climate concern,"100%. otherwise political grandstanding of the highest order. Galway bypass like giving an obese man a larger belt. V poor vision and not compatible with having ANY climate concern, https://t.co/aCOdXv55fI",6,1,12,-0.13333333333333333,0.39999999999999997,,
1126765607788077058,Fri May 10 08:27:09 +0000 2019,TNeenan,he could single handedly make a huge dent in the climate crisis instead he wants a homer simpson futurecar,He could single handedly make a huge dent in the climate crisis. Instead he wants a Homer Simpson future-car. https://t.co/2LDyLR1xpC https://t.co/7BtUP9UScI,5,0,5593,0.17619047619047623,0.4047619047619048,,
1126765348366180352,Fri May 10 08:26:07 +0000 2019,Memzers,ireland declares climate emergency ok here is the real test will the government support brid smith climate emergency measures bill next month which seeks to to limit oil and gas eloration surely the answer must be yes climate change ireland,"Ireland declares #ClimateEmergency
Ok, here is the real test: Will the Government support Brid Smith’s Climate Emergency Measures Bill next month, which seeks to to limit oil and gas exploration. Surely the answer must be yes?#ClimateChange #Ireland  /1",8,3,1907,0.3,0.4222222222222222,"ClimateEmergency, ClimateChange, Ireland",
1126763514561843202,Fri May 10 08:18:50 +0000 2019,the_ecologist,business and energy department survey shows deepening concern about climate breakdown including among celebrities,Business and Energy Department survey shows deepening concern about climate breakdown - including among celebrities. https://t.co/FAGpX3Ffql,10,3,136665,0.0,0.0,,Devon
1126763320319463425,Fri May 10 08:18:04 +0000 2019,WIONews,news alert ireland declares climate emergency,#NewsAlert | Ireland declares climate emergency,11,8,65205,0.0,0.0,NewsAlert,South Asia
1126763110000234497,Fri May 10 08:17:14 +0000 2019,RogTallbloke,is radical plan to repair earth climate a job creation scheme,Is ‘radical plan to repair Earth’s climate’ a job creation scheme? https://t.co/5e0FiAy1Dr https://t.co/UN0GNxjsER,6,7,4634,0.0,0.0,,Yorkshire
1126762487573966848,Fri May 10 08:14:45 +0000 2019,madsffm,the first madens folkem de litterally 'the peoples food meeting is now underway in lolland denmark first debate food and climate still difficult to cope with in denmark where agriculture and food culture is still heavily animal based,"The first Madens Folkemøde (litterally  'the peoples food meeting') is now underway in Lolland, Denmark. First debate = food and climate. Still difficult to cope with in Denmark where agriculture and food culture is still heavily animal based. https://t.co/KDP00fjkhY",5,3,390,-0.05,0.5416666666666666,,"København, Danmark"
1126762161571713025,Fri May 10 08:13:28 +0000 2019,CorkEnvForum,ireland may have declared a climate and biodiversity emergency but unless my hearing deceived me did not even feature on at am what traction will it get at that rate,Ireland may have declared a Climate &amp; Biodiversity Emergency but unless my hearing deceived me didn't even feature on @rtenews at 9am @timmydooley @EamonRyan @IrishEnvNet @irishexaminer what traction will it get at that rate @RTEprime_time @think_or_swim,5,0,3402,0.0,0.0,,"Cork, Ireland"
1126762122220728322,Fri May 10 08:13:18 +0000 2019,SkyNewsAust,editorial today figures the spending figures and revenue figures are based on assumptions about economic growth given what is being proposed on workplace and climate regulation we can be sure economic growth will be lower under labor more,"EDITORIAL: Today's figures - the spending figures and revenue figures - are based on assumptions about economic growth. Given what is being proposed on workplace and climate regulation, we can be sure economic growth will be lower under Labor.

MORE: https://t.co/ykweMevBOK https://t.co/dCQkC65zKD",32,17,410877,0.35,0.4472222222222222,,"Sydney, Australia"
1126761768284409862,Fri May 10 08:11:54 +0000 2019,extinctsymbol,the number of threatened plants and animals in nsw continues to climb,The number of threatened plants and animals in NSW continues to climb: https://t.co/mJTWWAK3Wv,16,21,64127,0.0,0.0,,
1126761194772058113,Fri May 10 08:09:37 +0000 2019,keelingcurve,fair enough that these 'climate repair options are being investigated but those investigations must also include extensive legal social and ethical research we already have the tools to deliver the paris climate goals need action not silver bullets,"Fair enough that these 'climate repair' options are being investigated, but those investigations must also include extensive legal, social and ethical research. We already have the tools to deliver the Paris Climate Goals, need action not silver bullets
https://t.co/Ws4wybluTa",6,3,1421,0.1761904761904762,0.3857142857142857,,Scotland
1126761136332820480,Fri May 10 08:09:23 +0000 2019,matthewcobb,a conspiracy of dunces showing how smart people can get it wrong bezos wants to build orbitals musk wants to go to mars cambridge wants to technofix the climate crisis we have the solution it is on earth and it is in our hands why not focus on the obstacles to realising it,"A conspiracy of dunces, showing how smart people can get it wrong – Bezos wants to build orbitals, Musk wants to go to Mars, Cambridge wants to technofix the climate crisis. We have the solution, it's on Earth and it's in our hands. Why not focus on the obstacles to realising it?",13,8,6989,0.04404761904761906,0.3071428571428572,,"Manchester, UK"
1126760059172605952,Fri May 10 08:05:06 +0000 2019,ExtinctionR,teenager on hunger strike because of government inaction on the climate and ecological emergencies government must act now rebel for life fridays for future,"Teenager on hunger strike because of government inaction on the climate and ecological emergencies. Government must #ActNow.

#RebelForLife: https://t.co/PzxBohAKa2
#FridaysForFuture: https://t.co/5HQkqr5PcC
https://t.co/eHe71puqN1",39,24,169032,0.2,0.3625,"ActNow, RebelForLife, FridaysForFuture",Gaia
1126759658092261379,Fri May 10 08:03:31 +0000 2019,RSPBbirders,blog the world faces both a climate and ecological crisis and we need to tackle them through naturebased solutions the opportunities in scotland are huge sobering facts plus what you can do here climatecrisis nature environment,"🗨️ BLOG: The world faces both a climate and ecological crisis and we need to tackle them through nature-based solutions. The opportunities in Scotland are huge. 
Sobering facts plus what you can do here 👇#climatecrisis #nature #environment https://t.co/qNDBbmE2qT",7,3,17805,0.4,0.75,"climatecrisis, nature, environment",United Kingdom
1126759547563986944,Fri May 10 08:03:04 +0000 2019,Fridaysforfut18,week limerick i am here all alone hope to see more people later i am so happy about yesterday declaration of a climate emergency but we have to continue fighting until the necessary action is taken fridaysforfuture,"Week 11. #limerick I'm here all alone, hope to see more people later. I'm so happy about yesterday's declaration of a Climate Emergency, but we have to continue fighting until the necessary action is taken. #fridaysforfuture @saoi4climate @GretaThunberg @zaynecowie https://t.co/OAmFCkb8Yi",11,5,496,0.28,0.52,"limerick, fridaysforfuture","Limerick, Ireland"
1126759354823106560,Fri May 10 08:02:19 +0000 2019,medialens,remarkable 'the founder of extinction rebellion has been cleared by a jury of all charges relating to a protest against fossil fuels in what campaigners say is a historic moment for the climate justice movement,"Remarkable: 

'The founder of Extinction Rebellion has been cleared by a jury of all charges relating to a protest against fossil fuels in what campaigners say is a historic moment for the climate justice movement.' https://t.co/iAKWF0qYKA",52,32,51419,0.375,0.375,,
1126759276943294465,Fri May 10 08:02:00 +0000 2019,ExtinctRebelsIE,the il has declared a climate emergency but it means nothing unless there is action come to our rally at the il a to demand our government takes real action on the climate and ecological crisis extinction rebellion climate emergency,"📣 The Dáil has declared a climate emergency ✊ But it means nothing unless there is action. Come to our Rally at the Dáil a to demand our government takes REAL action on the climate and ecological crisis! 🌍  #ExtinctionRebellion #ClimateEmergency 👇

https://t.co/lJGuv4xu4p",6,3,3407,0.21666666666666667,0.2833333333333333,"ExtinctionRebellion, ClimateEmergency",Ireland
1126759235268763648,Fri May 10 08:01:50 +0000 2019,EamonHaughey,quantifying the impact climate variability on crop yield to aid sustainable intensification of smallholder cocoa production in ghana our paper present first steps towards a model to help do this,Quantifying the impact climate variability on crop yield to aid sustainable intensification of smallholder cocoa production in Ghana - our paper present first steps towards a model to help do this : https://t.co/exZhKt1pxc https://t.co/e1Ni8voBUB,5,3,161,0.125,0.16666666666666666,,"Dublin City, Ireland"
1126759149088329729,Fri May 10 08:01:29 +0000 2019,UWICER,we are looking at impacts and drivers of insect herbivory on nutrient cycling in forests with this shall form a basis for predicting over space and time the impacts of changes in climate and habitat disturbance on soil nutrient and cycling,"We are looking at impacts and drivers of insect herbivory on nutrient cycling in forests with @lunduniversity 
This shall form a basis for predicting, over space and time, the impacts of changes in climate and habitat disturbance on soil nutrient and C cycling. https://t.co/9A5dTypfPv",5,1,297,0.0,0.0,,"Lamai Goempa, Bhutan"
1126758922918850563,Fri May 10 08:00:36 +0000 2019,EU_ecoinno,do you want to have a better glance at how h2020 is funding raw materials projects our infographics is here for you discover it now environment invest eu,"Do you want to have a better glance at how #H2020 is funding #RawMaterials projects? 💎⛏️ Our infographics is here for you! 📈 Discover it now! ➡️ https://t.co/OxYh7k7Oz9 #Environment #InvestEU

@EITRawMaterials 
@intrawobs 
@EITRMAcademy 
@EU_Growth 
@growobservatory https://t.co/2IDrjZmjJi",10,2,18398,0.1346153846153846,0.4807692307692308,"H2020, RawMaterials, Environment, InvestEU",European Union
1126758656953835521,Fri May 10 07:59:32 +0000 2019,ExtinctRebelsIE,the il has declared a climate emergency but declaring an emergency means nothing unless there is action come to our rally at the il a to demand our government takes real action on the climate and ecological crisis extinction rebellion,"📣 The Dáil has declared a climate emergency ✊ But declaring an emergency means nothing unless there is action. Come to our Rally at the Dáil a to demand our government takes REAL action on the climate and ecological crisis! 🌍  #ExtinctionRebellion  👇

https://t.co/lJGuv4xu4p",24,12,3407,0.21666666666666667,0.2833333333333333,ExtinctionRebellion,Ireland
1126758483645222913,Fri May 10 07:58:51 +0000 2019,Env_Pillar,can not make it to our event in cork tonight to see where mep candidates stand on biodiversity and climate do not worry you can watch livestream here from 630pm will be interesting to see climate emergency reaction ep201 act4climate vote4climate,"Can’t make it to our event in Cork tonight to see where MEP candidates stand on biodiversity &amp; climate?

Don’t worry. You can watch livestream here from 6.30PM: https://t.co/8HMUnOidi7

Will be interesting to see #ClimateEmergency reaction!

#EP2019 #Act4Climate #Vote4Climate https://t.co/juvfpmbkyS",9,7,5908,0.5,0.5,"ClimateEmergency, EP2019, Act4Climate, Vote4Climate",Ireland
1126758274324295680,Fri May 10 07:58:01 +0000 2019,Ireland_Greener,we have woken up to a climate emergency for this to be real as said yesterday we need climate action to be core to everything we do every economic policy every business venture every lifestyle choice must act on the climate emergency and biodiversity crisis,"We've woken up to a ☣️CLIMATE EMERGENCY☣️ For this to be real, as @saoirse_mchugh said yesterday, we need climate action to be core to everything we do. Every economic policy, every business venture, every lifestyle choice must act on the #ClimateEmergency and #BiodiversityCrisis",6,0,374,0.16666666666666666,0.20000000000000004,"ClimateEmergency, BiodiversityCrisis","Dublin City, Ireland"
1126758155831013376,Fri May 10 07:57:33 +0000 2019,johnwhilley,do not shoot the messengers value their vital part in raising the alarm and yes be duly alarmed this is an emergency the truth is now dawning even for complicit corporate media that we will all be victims of climate calamity it is a gamechanging moment key alert,"Don't shoot the messengers. Value their vital part in raising the alarm. And, yes, be duly alarmed. This IS an emergency. The truth is now dawning even for complicit corporate media that we will all be victims of climate calamity. It's a game-changing moment. Key Alert @medialens https://t.co/lPYwZrMrhh",10,9,1834,0.03333333333333333,0.4666666666666666,,
1126757741211504647,Fri May 10 07:55:54 +0000 2019,JKSteinberger,hi climate science twitter does anyone want to take this up bezos video link higher up in thread i have too much other stuff to do also at serious risk of ragestroking so probably could not make it further than dumb space wank,"Hi climate science twitter, does anyone want to take this up? Bezos video link higher up in thread. I have too much other stuff to do, also at serious risk of rage-stroking, so probably couldn't make it further than ""dumb space wank"" ... https://t.co/oVsr2owwqY",6,0,7906,-0.11666666666666665,0.5083333333333333,,United Kingdom
1126757619815706627,Fri May 10 07:55:25 +0000 2019,ACEA_eu,eu climate commissioner speaking at acea meeting with national automobile associations yesterday industry faces challenges in reducing co2 sourcing of energy battery production deployment of alternativefuel infrastructure and reskilling the workforce,"EU #Climate Commissioner @MAC_europa speaking at ACEA meeting with 29 national #automobile associations yesterday: ""industry faces 4 challenges in reducing #CO2: sourcing of energy, #battery production, deployment of alternative-fuel infrastructure and reskilling the #workforce."" https://t.co/KN85eQw9YZ",8,6,9884,0.0,0.0,"Climate, automobile, CO2, battery, workforce",Brussels
1126757459077451776,Fri May 10 07:54:47 +0000 2019,NewstalkFM,forgive me for being cynical the second country in the world to declare a climate emergency the worst country in europe when it comes to climatechange shane coleman gives his two cents on our climate emergency,"""Forgive me for being cynical, the second country in the world to declare a climate emergency... the worst country in Europe when it comes to #climatechange,"" Shane Coleman gives his two cents on our #ClimateEmergency. @breakfastNT https://t.co/fhLIeZmcJY
@andreagilligan https://t.co/pJC1bGbIw1",10,4,225236,-0.5333333333333333,0.6666666666666666,"climatechange, ClimateEmergency",Ireland
1126756831462748160,Fri May 10 07:52:17 +0000 2019,OMGTheMess,islands are not sinking cyclones are not getting more frequent or more intense temperatures are not soaring the poles are not melting are you sure there has a climate crisis,"Islands are not sinking
Cyclones aren’t getting more frequent or more intense
Temperatures are not soaring 
The poles aren’t melting

Are you sure there’s a climate crisis?",148,45,4693,0.36,0.6377777777777778,,Here
1126756487223595008,Fri May 10 07:50:55 +0000 2019,XRebellionAus,the uk and now ireland demand is gaining serious traction and we are not stopping anytime soon,"The UK, and now Ireland! Demand 1 is gaining serious traction. And we're not stopping anytime soon. https://t.co/HLQUlF0rUe",17,10,2334,-0.3333333333333333,0.6666666666666666,,Australia
1126756386338029569,Fri May 10 07:50:31 +0000 2019,JaneCStout,ireland declares climate and biodiversity emergency,Ireland declares climate and biodiversity emergency https://t.co/PTJURU7PPW,16,3,2731,0.0,0.0,,Trinity College Dublin
1126756232369328129,Fri May 10 07:49:54 +0000 2019,DavQuinn,the tds behind this 'climate emergency declaration i presume they have all given up recreational air travel at this stage,The TDs behind this 'climate emergency' declaration; I presume they have all given up recreational air travel at this stage?,55,10,11507,-0.4,0.7,,Dublin
